Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
538709,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-12-14 10:46:00,4.25,16442.0,United Kingdom
508901,22516,CHILDS GARDEN RAKE BLUE,6,2010-05-19 09:14:00,2.1,13999.0,United Kingdom
490294,21818,GLITTER CHRISTMAS HEART ,10,2009-12-04 13:41:00,0.85,16710.0,United Kingdom
522986,21231,SWEETHEART CERAMIC TRINKET BOX,24,2010-09-19 14:45:00,1.25,13883.0,United Kingdom
539307,10135,COLOURING PENCILS BROWN TUBE,100,2010-12-16 17:43:00,0.42,13694.0,United Kingdom
562539,21123,SET/10 IVORY POLKADOT PARTY CANDLES,4,2011-08-05 15:30:00,1.25,17220.0,United Kingdom
523841,22398,MAGNETS PACK OF 4 SWALLOWS,12,2010-09-24 12:11:00,1.25,14934.0,Channel Islands
557212,22988,SOLDIERS EGG CUP ,576,2011-06-17 12:06:00,1.06,12901.0,United Kingdom
503178,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2010-03-30 14:04:00,1.25,12949.0,United Kingdom
534388,84970S,HANGING HEART ZINC T-LIGHT HOLDER,2,2010-11-22 12:59:00,0.85,14994.0,United Kingdom
548315,20749,ASSORTED COLOUR MINI CASES,2,2011-03-30 12:34:00,7.95,16019.0,United Kingdom
543735,22729,ALARM CLOCK BAKELIKE ORANGE,12,2011-02-11 12:32:00,3.75,16191.0,United Kingdom
535832,22273,FELTCRAFT DOLL MOLLY,12,2010-11-29 09:41:00,2.95,17547.0,United Kingdom
562102,23150,IVORY SWEETHEART SOAP DISH,6,2011-08-02 14:21:00,2.49,13089.0,United Kingdom
576054,22534,MAGIC DRAWING SLATE SPACEBOY ,1,2011-11-13 14:55:00,0.42,15787.0,United Kingdom
507643,20685,DOOR MAT RED SPOT,10,2010-05-10 15:18:00,6.35,16614.0,United Kingdom
489547,20724,RED SPOTTY CHARLOTTE BAG,10,2009-12-01 12:30:00,0.85,13599.0,United Kingdom
513625,21241,GREEN SPOTTY CUP,1,2010-06-27 13:09:00,0.85,14505.0,United Kingdom
559362,POST,POSTAGE,3,2011-07-08 08:43:00,18.0,12635.0,Germany
526712,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,2010-10-12 16:38:00,8.5,14154.0,United Kingdom
550280,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-04-15 13:31:00,1.65,13048.0,United Kingdom
578924,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,2011-11-27 12:10:00,1.45,16983.0,United Kingdom
551515,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-05-01 10:51:00,0.42,15606.0,United Kingdom
517575,22470,HEART OF WICKER LARGE,6,2010-07-30 10:18:00,2.95,14221.0,United Kingdom
556718,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,120,2011-06-14 11:02:00,2.75,16013.0,United Kingdom
542398,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-01-27 15:36:00,0.85,13174.0,United Kingdom
494165,84396,6 HOOK JEWELLERY STAND BLACK DRESS,12,2010-01-12 09:25:00,1.95,15380.0,United Kingdom
490362,21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1,2009-12-04 17:31:00,2.55,12748.0,United Kingdom
554636,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-05-25 11:52:00,1.25,16763.0,United Kingdom
570839,22427,ENAMEL FLOWER JUG CREAM,3,2011-10-12 14:08:00,5.95,14911.0,EIRE
517409,20676,RED SPOTTY BOWL,8,2010-07-29 11:06:00,1.25,16875.0,United Kingdom
542214,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-01-26 12:19:00,1.65,17118.0,United Kingdom
496871,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,2010-02-04 13:18:00,1.69,16383.0,United Kingdom
528948,21889,WOODEN BOX OF DOMINOES,1,2010-10-25 15:57:00,1.25,17070.0,United Kingdom
512067,85214,TUB 24 PINK FLOWER PEGS,2,2010-06-13 11:21:00,1.65,15751.0,United Kingdom
517133,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-07-27 10:26:00,1.45,15039.0,United Kingdom
518249,21260,FIRST AID TIN,6,2010-08-05 17:28:00,3.25,13135.0,United Kingdom
514355,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",3,2010-07-01 16:48:00,1.25,17589.0,United Kingdom
555012,21900,"KEY FOB , SHED",6,2011-05-31 10:43:00,0.65,16814.0,United Kingdom
557247,22423,REGENCY CAKESTAND 3 TIER,16,2011-06-17 15:09:00,10.95,12731.0,France
577171,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,2011-11-18 10:52:00,0.85,17159.0,United Kingdom
575692,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,8,2011-11-10 16:27:00,0.29,12508.0,France
519198,72741,GRAND CHOCOLATECANDLE,27,2010-08-15 10:28:00,1.45,16104.0,United Kingdom
527244,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-10-15 12:11:00,2.1,15957.0,United Kingdom
510998,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-06-04 14:37:00,2.95,17147.0,United Kingdom
557528,85014B,RED RETROSPOT UMBRELLA,3,2011-06-21 09:49:00,5.95,17159.0,United Kingdom
499973,21135,VICTORIAN  METAL POSTCARD SPRING,6,2010-03-03 14:42:00,1.69,13595.0,United Kingdom
518136,48194,DOORMAT HEARTS,2,2010-08-04 15:19:00,7.49,17644.0,United Kingdom
535834,21506,"FANCY FONT BIRTHDAY CARD, ",12,2010-11-29 09:44:00,0.42,17722.0,United Kingdom
545719,22873,NUMBER TILE COTTAGE GARDEN 5,8,2011-03-07 10:28:00,1.95,13344.0,United Kingdom
563543,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-08-17 12:06:00,3.75,15039.0,United Kingdom
555647,22116,METAL SIGN HIS DINNER IS SERVED,6,2011-06-06 13:43:00,2.95,12957.0,United Kingdom
551016,22912,YELLOW COAT RACK PARIS FASHION,2,2011-04-26 11:09:00,4.95,17975.0,United Kingdom
547649,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-03-24 12:02:00,0.42,18118.0,United Kingdom
491924,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,4,2009-12-14 15:31:00,2.1,17364.0,United Kingdom
495349,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2010-01-24 10:50:00,2.1,15641.0,United Kingdom
568803,47504K,ENGLISH ROSE GARDEN SECATEURS,120,2011-09-29 10:50:00,0.79,15030.0,United Kingdom
572743,23101,SILVER STARS TABLE DECORATION,12,2011-10-25 16:13:00,0.83,14482.0,United Kingdom
491453,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2009-12-11 11:15:00,9.95,17238.0,United Kingdom
555515,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,2011-06-05 10:47:00,3.75,17690.0,United Kingdom
510327,90175A,WHITE GLASS CHUNKY CHARM BRACELET,1,2010-05-28 12:57:00,8.95,14395.0,United Kingdom
526169,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2010-10-10 10:47:00,4.25,16131.0,United Kingdom
568346,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-09-26 15:28:00,0.83,14096.0,United Kingdom
505736,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-04-25 15:47:00,1.25,17160.0,United Kingdom
549958,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2011-04-13 13:47:00,2.1,17589.0,United Kingdom
504100,37449,CERAMIC CAKE STAND + HANGING CAKES,8,2010-04-09 14:38:00,8.5,13802.0,United Kingdom
537955,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-09 11:28:00,2.95,16782.0,United Kingdom
510797,21888,BINGO SET,4,2010-06-03 17:15:00,3.75,17683.0,United Kingdom
577286,22381,TOY TIDY PINK POLKADOT,1,2011-11-18 12:39:00,2.1,14606.0,United Kingdom
536067,22922,FRIDGE MAGNETS US DINER ASSORTED,120,2010-11-30 10:48:00,0.72,17044.0,United Kingdom
526892,22380,TOY TIDY SPACEBOY  ,5,2010-10-13 14:46:00,2.1,13665.0,United Kingdom
576948,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-17 11:45:00,2.08,14515.0,United Kingdom
552734,23162,REGENCY TEA STRAINER,4,2011-05-11 10:49:00,3.75,17428.0,United Kingdom
536185,84559A,3D SHEET OF DOG STICKERS,1,2010-11-30 12:29:00,0.85,17889.0,United Kingdom
572339,23319,BOX OF 6 MINI 50'S CRACKERS,48,2011-10-24 10:32:00,2.08,14607.0,United Kingdom
570022,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-10-07 10:21:00,0.85,14067.0,United Kingdom
553845,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-05-19 12:38:00,2.55,17675.0,United Kingdom
554098,22729,ALARM CLOCK BAKELIKE ORANGE,3,2011-05-22 13:01:00,3.75,14769.0,United Kingdom
491177,21126,SET OF 6 GIRLS CELEBRATION CANDLES,48,2009-12-10 11:51:00,0.38,15642.0,United Kingdom
499262,22244,"HOOK, 3 HANGER ,MAGIC GARDEN",12,2010-02-25 15:13:00,1.95,13269.0,United Kingdom
531825,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2010-11-09 17:41:00,0.38,16571.0,United Kingdom
562772,23194,GYMKHANA TREASURE BOOK BOX,2,2011-08-09 12:07:00,2.25,13097.0,United Kingdom
571122,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-14 09:28:00,1.25,16566.0,United Kingdom
544115,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-02-16 11:45:00,0.65,12727.0,France
551520,22079,RIBBON REEL HEARTS DESIGN ,5,2011-05-01 11:55:00,1.65,13301.0,United Kingdom
492242,21531,RETRO SPOT SUGAR JAM BOWL,6,2009-12-16 09:23:00,2.55,15312.0,United Kingdom
502611,15044D,RED PAPER PARASOL,4,2010-03-25 14:12:00,2.95,13668.0,United Kingdom
536612,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 09:44:00,1.06,17850.0,United Kingdom
556017,22652,TRAVEL SEWING KIT,10,2011-06-08 11:56:00,1.65,15382.0,United Kingdom
544298,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-02-17 12:51:00,0.36,14298.0,United Kingdom
564743,82580,BATHROOM METAL SIGN,1,2011-08-28 15:17:00,0.55,14606.0,United Kingdom
549667,22550,HOLIDAY FUN LUDO,4,2011-04-11 12:20:00,3.75,14911.0,EIRE
521660,21889,WOODEN BOX OF DOMINOES,2,2010-09-07 14:16:00,1.25,14818.0,United Kingdom
549118,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 13:18:00,1.25,14911.0,EIRE
572058,23347,I LOVE LONDON BEAKER,1,2011-10-20 12:43:00,1.25,18252.0,United Kingdom
506250,85099F,JUMBO BAG STRAWBERRY,1,2010-04-28 13:34:00,1.95,16327.0,United Kingdom
518771,22522,CHILDS GARDEN FORK BLUE ,1,2010-08-11 15:21:00,0.85,14736.0,United Kingdom
499377,37500,TEA TIME TEAPOT IN GIFT BOX,1,2010-02-26 11:59:00,9.95,14177.0,United Kingdom
527415,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-10-17 15:21:00,9.95,16421.0,United Kingdom
533147,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,18,2010-11-16 13:39:00,2.95,14735.0,United Kingdom
530384,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-11-02 17:03:00,2.95,13310.0,United Kingdom
502768,21115,ROSE CARAVAN DOORSTOP,1,2010-03-26 14:16:00,6.75,14994.0,United Kingdom
516452,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-07-20 13:17:00,1.25,13154.0,United Kingdom
547005,16161U,WRAP SUKI AND FRIENDS,25,2011-03-18 14:20:00,0.42,12474.0,Germany
576933,22966,GINGERBREAD MAN COOKIE CUTTER,4,2011-11-17 11:29:00,1.25,15529.0,United Kingdom
572294,21625,VINTAGE UNION JACK APRON,5,2011-10-23 13:10:00,6.95,13471.0,United Kingdom
493672,20728,LUNCH BAG CARS BLUE,4,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
514544,22384,LUNCH BAG PINK RETROSPOT,2,2010-07-05 10:50:00,1.65,17238.0,United Kingdom
567460,21136,PAINTED METAL PEARS ASSORTED,8,2011-09-20 12:30:00,1.69,15888.0,United Kingdom
544597,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-02-21 17:42:00,9.95,16014.0,United Kingdom
568802,23109,PACK OF SIX LED TEA LIGHTS,6,2011-09-29 10:49:00,2.89,14834.0,United Kingdom
564484,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-08-25 13:46:00,2.08,13634.0,United Kingdom
529511,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-10-28 14:43:00,3.75,16183.0,United Kingdom
512126,22502,PICNIC BASKET WICKER SMALL,2,2010-06-13 16:10:00,4.25,16558.0,United Kingdom
550459,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-04-18 13:17:00,1.25,18116.0,United Kingdom
541511,22256,FELT FARM ANIMAL CHICKEN,4,2011-01-18 16:45:00,1.25,17576.0,United Kingdom
503024,84991,60 TEATIME FAIRY CAKE CASES,24,2010-03-29 15:03:00,0.55,16197.0,United Kingdom
559068,84836,ZINC METAL HEART DECORATION,1,2011-07-06 10:41:00,1.25,17841.0,United Kingdom
498903,21238,RED SPOTTY CUP,8,2010-02-23 14:16:00,0.85,14112.0,United Kingdom
528647,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2010-10-24 12:36:00,0.85,14277.0,France
490508,20679,EDWARDIAN PARASOL RED,6,2009-12-06 14:14:00,4.95,17850.0,United Kingdom
570190,22025,RING OF ROSES BIRTHDAY CARD,12,2011-10-07 15:18:00,0.42,13456.0,United Kingdom
521928,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,4,2010-09-09 15:28:00,4.25,17456.0,United Kingdom
557974,46000S,POLYESTER FILLER PAD 40x40cm,25,2011-06-24 10:31:00,1.45,14541.0,United Kingdom
504196,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2010-04-12 10:24:00,2.1,14791.0,United Kingdom
572058,22092,BLUE PAISLEY TISSUE BOX,2,2011-10-20 12:43:00,0.39,18252.0,United Kingdom
544930,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-02-24 18:26:00,1.49,17472.0,United Kingdom
531421,21243,PINK  POLKADOT PLATE ,1,2010-11-08 10:44:00,1.69,15039.0,United Kingdom
552864,21238,RED RETROSPOT CUP,6,2011-05-11 17:13:00,0.85,13235.0,United Kingdom
571098,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-10-13 15:38:00,9.95,17841.0,United Kingdom
559809,20677,PINK POLKADOT BOWL,4,2011-07-12 14:57:00,1.25,16409.0,United Kingdom
564315,22768,FAMILY PHOTO FRAME CORNICE,1,2011-08-24 13:07:00,9.95,14730.0,United Kingdom
515177,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,2010-07-08 17:51:00,1.49,13997.0,United Kingdom
519520,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-08-18 10:03:00,8.5,15061.0,United Kingdom
548973,22784,LANTERN CREAM GAZEBO ,3,2011-04-05 11:44:00,4.95,15674.0,United Kingdom
506442,22605,WOODEN CROQUET GARDEN SET,2,2010-04-29 16:45:00,12.75,16520.0,United Kingdom
500322,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-03-07 12:06:00,2.1,16798.0,United Kingdom
570418,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-10-10 13:31:00,3.75,15211.0,United Kingdom
555570,22424,ENAMEL BREAD BIN CREAM,2,2011-06-05 15:36:00,12.75,15152.0,United Kingdom
528180,22634,CHILDS BREAKFAST SET SPACEBOY ,8,2010-10-21 10:53:00,8.5,16316.0,United Kingdom
570208,23504,PLAYING CARDS JUBILEE UNION JACK,4,2011-10-09 10:23:00,1.25,16104.0,United Kingdom
504217,21499,BLUE SPOTS  WRAP,25,2010-04-12 12:50:00,0.42,14844.0,United Kingdom
578258,22694,WICKER STAR ,4,2011-11-23 13:01:00,2.1,13263.0,United Kingdom
578676,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-24 19:07:00,4.95,16016.0,United Kingdom
541206,20724,RED RETROSPOT CHARLOTTE BAG,200,2011-01-14 12:24:00,0.72,14646.0,Netherlands
491603,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2009-12-11 13:31:00,3.75,17243.0,United Kingdom
504830,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-04-16 13:34:00,1.65,14988.0,United Kingdom
520561,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-08-26 16:46:00,0.65,14769.0,United Kingdom
535066,22726,ALARM CLOCK BAKELIKE GREEN,1,2010-11-24 17:11:00,3.75,12933.0,United Kingdom
508496,21755,LOVE BUILDING BLOCK WORD,1,2010-05-16 14:41:00,5.95,16208.0,United Kingdom
528386,22862,LOVE HEART NAPKIN BOX ,4,2010-10-21 18:32:00,4.25,14911.0,EIRE
573543,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-10-31 13:05:00,1.95,17777.0,United Kingdom
503680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-04-06 12:39:00,2.95,14035.0,United Kingdom
535016,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2010-11-24 16:16:00,1.65,14013.0,United Kingdom
567795,22631,CIRCUS PARADE LUNCH BOX ,12,2011-09-22 11:44:00,1.95,14646.0,Netherlands
556732,22674,FRENCH TOILET SIGN BLUE METAL,1,2011-06-14 11:47:00,1.25,15039.0,United Kingdom
562112,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-08-02 15:53:00,1.45,18236.0,United Kingdom
536464,22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,2010-12-01 12:23:00,2.95,17968.0,United Kingdom
544685,20728,LUNCH BAG CARS BLUE,10,2011-02-22 17:13:00,1.65,13285.0,United Kingdom
578809,20718,RED RETROSPOT SHOPPER BAG,6,2011-11-25 13:23:00,1.25,13048.0,United Kingdom
544098,22191,IVORY DINER WALL CLOCK,2,2011-02-16 10:04:00,8.5,16019.0,United Kingdom
560927,48184,DOORMAT ENGLISH ROSE ,10,2011-07-22 09:55:00,6.75,13078.0,United Kingdom
541712,85049E,SCANDINAVIAN REDS RIBBONS,1,2011-01-21 11:19:00,1.25,17890.0,United Kingdom
578352,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-24 10:02:00,2.1,16596.0,United Kingdom
511105,21328,BALLOONS  WRITING SET ,12,2010-06-07 09:37:00,1.65,13815.0,Germany
535308,21068,VINTAGE BILLBOARD LOVE/HATE MUG,24,2010-11-25 14:44:00,1.25,13102.0,United Kingdom
559061,23249,VINTAGE RED ENAMEL TRIM PLATE,7,2011-07-06 10:04:00,1.65,17220.0,United Kingdom
573632,22505,MEMO BOARD COTTAGE DESIGN,4,2011-10-31 15:36:00,4.95,15329.0,United Kingdom
549429,22606,WOODEN SKITTLES GARDEN SET,1,2011-04-08 12:06:00,15.95,17001.0,United Kingdom
575491,21903,MAN FLU METAL SIGN,5,2011-11-09 17:47:00,2.1,15531.0,United Kingdom
570388,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-10-10 12:37:00,8.95,14911.0,EIRE
522642,22474,SPACEBOY TV DINNER TRAY,3,2010-09-16 10:29:00,4.95,13374.0,United Kingdom
553861,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-05-19 13:58:00,5.45,13591.0,United Kingdom
546414,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-03-13 10:25:00,7.95,16768.0,United Kingdom
553054,21213,PACK OF 72 SKULL CAKE CASES,1,2011-05-13 10:22:00,0.55,17886.0,United Kingdom
537370,85178,VICTORIAN SEWING KIT,9,2010-12-06 12:44:00,1.25,13155.0,United Kingdom
506566,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-04-30 12:46:00,2.95,14648.0,United Kingdom
560841,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-07-21 12:25:00,1.04,14298.0,United Kingdom
511055,22522,CHILDS GARDEN FORK BLUE ,2,2010-06-06 12:16:00,0.85,14415.0,United Kingdom
560853,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-07-21 12:33:00,1.25,15311.0,United Kingdom
574290,23396,LE JARDIN BOTANIQUE CUSHION COVER,4,2011-11-03 15:18:00,3.75,17403.0,United Kingdom
532986,22867,HAND WARMER BIRD DESIGN,2,2010-11-15 13:58:00,2.1,17799.0,United Kingdom
553505,23110,PARISIENNE KEY CABINET ,2,2011-05-17 13:27:00,5.75,12949.0,United Kingdom
519260,21889,WOODEN BOX OF DOMINOES,1,2010-08-15 16:00:00,1.25,17299.0,United Kingdom
578025,23230,WRAP ALPHABET DESIGN,25,2011-11-22 13:28:00,0.42,16722.0,United Kingdom
511066,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,2010-06-06 12:59:00,0.85,13109.0,United Kingdom
555005,84508A,CAMOUFLAGE DESIGN TEDDY,144,2011-05-31 09:38:00,2.1,16656.0,United Kingdom
501651,21899,"KEY FOB , GARAGE DESIGN",2,2010-03-18 12:45:00,0.65,16385.0,United Kingdom
535415,84692,BOX OF 24 COCKTAIL PARASOLS,50,2010-11-26 11:36:00,0.42,16779.0,United Kingdom
497499,85200,BUNNY EGG BOX,12,2010-02-10 10:36:00,1.25,15176.0,United Kingdom
502916,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,2010-03-29 13:39:00,3.75,16502.0,United Kingdom
535749,79067,CORONA MEXICAN TRAY,1,2010-11-28 13:21:00,3.75,17358.0,United Kingdom
506252,22285,"DECORATION HEN ON NEST, HANGING",6,2010-04-28 13:42:00,1.65,14399.0,United Kingdom
531750,21204,DAISIES  HONEYCOMB GARLAND ,1,2010-11-09 13:06:00,1.65,15325.0,United Kingdom
497812,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,6,2010-02-12 14:46:00,0.85,14415.0,United Kingdom
534713,22624,IVORY KITCHEN SCALES,1,2010-11-23 17:21:00,8.5,17576.0,United Kingdom
535108,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-11-25 11:19:00,2.95,14963.0,United Kingdom
549614,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-04-11 11:38:00,1.25,12720.0,Germany
549258,22191,IVORY DINER WALL CLOCK,2,2011-04-07 12:30:00,8.5,13102.0,United Kingdom
575152,23330,DECORATIVE WICKER HEART MEDIUM,6,2011-11-08 16:12:00,1.25,16284.0,United Kingdom
536367,21755,LOVE BUILDING BLOCK WORD,3,2010-12-01 08:34:00,5.95,13047.0,United Kingdom
500329,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-03-07 12:56:00,2.55,13764.0,United Kingdom
507149,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2010-05-06 13:12:00,2.95,13102.0,United Kingdom
566850,23242,TREASURE TIN BUFFALO BILL ,6,2011-09-15 12:04:00,2.08,13662.0,United Kingdom
561774,21936,RED RETROSPOT PICNIC BAG,10,2011-07-29 12:41:00,2.95,16729.0,United Kingdom
525003,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-10-03 10:36:00,1.65,14047.0,United Kingdom
537159,22072,RED RETROSPOT TEA CUP AND SAUCER ,6,2010-12-05 13:17:00,3.75,14527.0,United Kingdom
499682,22374,AIRLINE BAG VINTAGE JET SET RED,4,2010-03-02 09:25:00,6.35,12623.0,Germany
495854,21354,TOAST ITS - BEST MUM,12,2010-01-27 10:56:00,1.25,15695.0,United Kingdom
537389,22198,LARGE POPCORN HOLDER ,3,2010-12-06 13:41:00,1.65,17757.0,United Kingdom
575943,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,3,2011-11-13 11:44:00,3.25,17920.0,United Kingdom
506290,21243,PINK  SPOTTY PLATE ,8,2010-04-29 09:16:00,1.69,14911.0,EIRE
545582,21873,IF YOU CAN'T STAND THE HEAT MUG,72,2011-03-04 09:05:00,1.06,13694.0,United Kingdom
509401,22627,MINT KITCHEN SCALES,2,2010-05-23 11:24:00,8.5,16702.0,United Kingdom
580771,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-12-06 10:58:00,1.65,16015.0,United Kingdom
507920,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-05-12 09:39:00,1.25,13740.0,United Kingdom
494004,21814,HEART T-LIGHT HOLDER ,12,2010-01-10 15:25:00,1.45,15601.0,United Kingdom
550035,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-04-14 11:48:00,7.95,15039.0,United Kingdom
502897,22567,20 DOLLY PEGS RETROSPOT,4,2010-03-29 11:55:00,1.25,14527.0,United Kingdom
527925,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2010-10-19 13:20:00,2.1,17397.0,United Kingdom
553472,84879,ASSORTED COLOUR BIRD ORNAMENT,120,2011-05-17 11:28:00,1.69,15093.0,United Kingdom
517106,21328,BALLOONS  WRITING SET ,3,2010-07-26 15:17:00,1.65,12867.0,United Kingdom
548553,22262,FELT EGG COSY CHICKEN,12,2011-04-01 09:19:00,0.85,12523.0,France
544400,22560,TRADITIONAL MODELLING CLAY,48,2011-02-18 12:31:00,1.06,14101.0,United Kingdom
527561,22115,METAL SIGN EMPIRE TEA,2,2010-10-18 13:30:00,2.95,14606.0,United Kingdom
571040,22689,DOORMAT MERRY CHRISTMAS RED ,2,2011-10-13 12:59:00,8.25,15272.0,United Kingdom
566091,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-09-09 10:37:00,2.95,17870.0,United Kingdom
580727,21901,"KEY FOB , BACK DOOR ",2,2011-12-05 17:17:00,1.63,14096.0,United Kingdom
559120,23285,PINK VINTAGE SPOT BEAKER,2,2011-07-06 12:18:00,0.85,16393.0,United Kingdom
565857,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-09-07 14:13:00,1.45,14911.0,EIRE
489532,22077,6 RIBBONS RUSTIC CHARM,9,2009-12-01 11:58:00,1.65,13394.0,United Kingdom
573999,22627,MINT KITCHEN SCALES,2,2011-11-02 11:43:00,8.5,12779.0,Poland
501004,21458,2 PICTURE BOOK EGGS EASTER BUNNY,4,2010-03-11 14:15:00,1.25,17841.0,United Kingdom
562276,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-04 10:23:00,0.55,17735.0,United Kingdom
512416,48129,DOOR MAT TOPIARY,10,2010-06-15 13:50:00,6.35,17139.0,United Kingdom
548461,M,Manual,2,2011-03-31 12:08:00,0.5,14527.0,United Kingdom
536851,22128,PARTY CONES CANDY ASSORTED,60,2010-12-03 09:49:00,1.25,12967.0,United Kingdom
493759,51012C,"FEATHER DUSTER, COAL BLACK",1,2010-01-06 13:56:00,1.25,17965.0,United Kingdom
529789,22042,CHRISTMAS CARD SINGING ANGEL,12,2010-10-29 15:48:00,0.42,12838.0,United Kingdom
565366,23206,LUNCH BAG APPLE DESIGN,10,2011-09-02 14:56:00,1.65,17091.0,United Kingdom
569231,23375,50'S CHRISTMAS PAPER GIFT BAG,20,2011-10-02 15:18:00,0.82,13379.0,United Kingdom
530298,20768,GREEN FERN JOURNAL ,1,2010-11-02 12:46:00,2.55,14966.0,United Kingdom
574327,23313,VINTAGE CHRISTMAS BUNTING,5,2011-11-04 09:03:00,4.95,13013.0,United Kingdom
548742,20677,PINK POLKADOT BOWL,5,2011-04-04 12:00:00,1.25,14688.0,United Kingdom
